Current;Best
1473;4961
858;4961
746;4961
1909;4961
1250;4961
711;4961
858;4961
821;4961
764;4961
838;4961
1723;4961
1864;4961
649;4961
970;4961
686;4961
1309;4961
385;4961
1900;4961
987;4961
893;4961
1883;4961
1424;4961
1716;4961
434;4961
1807;4961
1388;4961
625;4961
889;4961
1827;4961
303;4961
1678;4961
479;4961
1005;4961
783;4961
576;4961
858;4961
772;4961
1556;4961
1404;4961
943;4961
952;4961
1015;4961
1135;4961
1910;4961
649;4961
667;4961
1181;4961
1141;4961
1309;4961
574;4961
962;4961
486;4961
1244;4961
766;4961
2998;4961
1400;4961
2776;4961
615;4961
1353;4961
1838;4961
934;4961
359;4961
529;4961
958;4961
2080;4961
1088;4961
1752;4961
1522;4961
970;4961
943;4961
1835;4961
1386;4961
216;4961
994;4961
993;4961
536;4961
2739;4961
1894;4961
1841;4961
970;4961
962;4961
1534;4961
735;4961
918;4961
1940;4961
975;4961
846;4961
1984;4961
1832;4961
992;4961
1401;4961
3100;4961
1124;4961
749;4961
2662;4961
2396;4961
3048;4961
1630;4961
723;4961
1258;4961
1937;4961
1817;4961
739;4961
1084;4961
1583;4961
1896;4961
1332;4961
1029;4961
858;4961
401;4961
789;4961
958;4961
1158;4961
833;4961
965;4961
1423;4961
2350;4961
1841;4961
486;4961
1986;4961
2628;4961
539;4961
766;4961
815;4961
891;4961
1042;4961
1748;4961
1710;4961
1100;4961
739;4961
918;4961
925;4961
1218;4961
1927;4961
2133;4961
891;4961
1660;4961
917;4961
1768;4961
1915;4961
1996;4961
649;4961
1447;4961
1657;4961
766;4961
2556;4961
804;4961
1820;4961
1102;4961
2449;4961
1083;4961
952;4961
934;4961
919;4961
3689;4961
2165;4961
3319;4961
1758;4961
958;4961
2260;4961
1643;4961
723;4961
993;4961
1907;4961
957;4961
789;4961
1601;4961
993;4961
420;4961
891;4961
838;4961
789;4961
2130;4961
998;4961
1870;4961
1841;4961
536;4961
711;4961
824;4961
815;4961
518;4961
712;4961
1511;4961
2035;4961
858;4961
930;4961
1793;4961
1948;4961
930;4961
1052;4961
919;4961
583;4961
958;4961
2064;4961
1798;4961
662;4961
1470;4961
1724;4961
533;4961
1720;4961
1322;4961
1744;4961
466;4961
737;4961
934;4961
1208;4961
1388;4961
2428;4961
1457;4961
2602;4961
2382;4961
1892;4961
760;4961
997;4961
2463;4961
962;4961
934;4961
1038;4961
2309;4961
1803;4961
1489;4961
1600;4961
1437;4961
1552;4961
919;4961
2523;4961
2323;4961
891;4961
1498;4961
943;4961
1377;4961
1771;4961
895;4961
2053;4961
840;4961
1886;4961
558;4961
2316;4961
1080;4961
1194;4961
993;4961
1677;4961
1560;4961
2755;4961
469;4961
835;4961
992;4961
1976;4961
662;4961
1801;4961
1704;4961
2406;4961
1377;4961
930;4961
1286;4961
1176;4961
1333;4961
992;4961
889;4961
934;4961
1370;4961
1473;4961
1682;4961
970;4961
919;4961
1125;4961
529;4961
2844;4961
849;4961
952;4961
2345;4961
3616;4961
1950;4961
2334;4961
1481;4961
2834;4961
794;4961
1601;4961
256;4961
962;4961
2367;4961
958;4961
662;4961
2428;4961
1445;4961
2087;4961
958;4961
970;4961
887;4961
994;4961
2309;4961
617;4961
1312;4961
1602;4961
943;4961
772;4961
943;4961
1267;4961
962;4961
2883;4961
970;4961
783;4961
3460;4961
1463;4961
858;4961
1657;4961
2706;4961
1889;4961
1463;4961
1075;4961
1286;4961
943;4961
1637;4961
1026;4961
1641;4961
1945;4961
2858;4961
1262;4961
891;4961
919;4961
1580;4961
1020;4961
1083;4961
824;4961
1861;4961
1423;4961
1635;4961
1694;4961
825;4961
824;4961
1155;4961
2096;4961
957;4961
918;4961
1194;4961
1134;4961
917;4961
609;4961
804;4961
1422;4961
1466;4961
1928;4961
1976;4961
1841;4961
943;4961
1738;4961
1057;4961
908;4961
1116;4961
1384;4961
1070;4961
1198;4961
1625;4961
1917;4961
794;4961
1842;4961
992;4961
2515;4961
993;4961
1927;4961
3392;4961
1535;4961
2487;4961
918;4961
943;4961
1602;4961
1194;4961
1615;4961
1925;4961
420;4961
1241;4961
1380;4961
735;4961
2201;4961
711;4961
1133;4961
840;4961
794;4961
1300;4961
957;4961
1491;4961
428;4961
1985;4961
1562;4961
992;4961
783;4961
682;4961
1861;4961
997;4961
1692;4961
1879;4961
1394;4961
1522;4961
2309;4961
617;4961
1689;4961
1830;4961
889;4961
975;4961
3269;4961
1952;4961
1535;4961
667;4961
1242;4961
2790;4961
1557;4961
1639;4961
1115;4961
992;4961
2298;4961
1472;4961
1644;4961
1417;4961
1325;4961
2658;4961
1750;4961
887;4961
849;4961
815;4961
1680;4961
1180;4961
2541;4961
1630;4961
1968;4961
649;4961
1683;4961
2563;4961
962;4961
821;4961
962;4961
1643;4961
1428;4961
1866;4961
1265;4961
1624;4961
1354;4961
723;4961
2549;4961
539;4961
887;4961
1538;4961
1862;4961
1881;4961
934;4961
2161;4961
1317;4961
3932;4961
574;4961
993;4961
1417;4961
531;4961
730;4961
1808;4961
1444;4961
1532;4961
867;4961
1994;4961
893;4961
516;4961
1996;4961
934;4961
1467;4961
1743;4961
2317;4961
3120;4961
3364;4961
958;4961
2000;4961
1380;4961
934;4961
919;4961
491;4961
1889;4961
1077;4961
1221;4961
539;4961
2673;4961
1251;4961
1697;4961
1071;4961
1860;4961
2714;4961
1968;4961
646;4961
2189;4961
1689;4961
2232;4961
625;4961
1557;4961
783;4961
918;4961
2004;4961
952;4961
2819;4961
1820;4961
2785;4961
1689;4961
1380;4961
957;4961
1629;4961
2827;4961
2637;4961
1198;4961
997;4961
2224;4961
2032;4961
308;4961
1526;4961
256;4961
1964;4961
3802;4961
1860;4961
1109;4961
824;4961
1017;4961
1349;4961
943;4961
1377;4961
1971;4961
1417;4961
3916;4961
2052;4961
2190;4961
3044;4961
2580;4961
3010;4961
597;4961
658;4961
937;4961
711;4961
1159;4961
849;4961
1211;4961
1990;4961
1622;4961
494;4961
853;4961
1792;4961
891;4961
1866;4961
992;4961
1068;4961
1925;4961
1328;4961
2132;4961
2159;4961
1292;4961
1276;4961
244;4961
1157;4961
1250;4961
1245;4961
1190;4961
3420;4961
1062;4961
2689;4961
849;4961
1328;4961
1400;4961
858;4961
789;4961
1102;4961
805;4961
912;4961
1861;4961
1730;4961
958;4961
2391;4961
688;4961
896;4961
1639;4961
1508;4961
1718;4961
2475;4961
1341;4961
896;4961
2621;4961
1941;4961
1251;4961
1260;4961
893;4961
1393;4961
992;4961
794;4961
1656;4961
2340;4961
2851;4961
947;4961
1268;4961
958;4961
2462;4961
1764;4961
930;4961
2566;4961
617;4961
992;4961
994;4961
1130;4961
359;4961
999;4961
712;4961
3470;4961
2671;4961
472;4961
1142;4961
1910;4961
970;4961
1489;4961
1476;4961
794;4961
2171;4961
2693;4961
2520;4961
1455;4961
1590;4961
2356;4961
297;4961
469;4961
2241;4961
1499;4961
1625;4961
952;4961
993;4961
2644;4961
783;4961
536;4961
617;4961
1817;4961
1487;4961
994;4961
934;4961
1819;4961
874;4961
1638;4961
993;4961
1862;4961
2136;4961
2258;4961
943;4961
874;4961
1907;4961
686;4961
2330;4961
1571;4961
649;4961
1793;4961
1832;4961
1732;4961
1646;4961
2486;4961
1329;4961
1264;4961
1432;4961
1667;4961
2033;4961
962;4961
747;4961
1654;4961
1029;4961
1949;4961
1681;4961
992;4961
1950;4961
584;4961
993;4961
1983;4961
931;4961
2938;4961
1716;4961
2917;4961
2238;4961
1981;4961
951;4961
1452;4961
814;4961
887;4961
1851;4961
685;4961
2957;4961
1708;4961
932;4961
1248;4961
1425;4961
1408;4961
1178;4961
2959;4961
1739;4961
943;4961
2095;4961
2285;4961
994;4961
1758;4961
1568;4961
3140;4961
1703;4961
1481;4961
1296;4961
958;4961
783;4961
1819;4961
993;4961
466;4961
1179;4961
617;4961
1450;4961
1162;4961
1071;4961
2602;4961
1155;4961
1029;4961
874;4961
1859;4961
815;4961
971;4961
1724;4961
1408;4961
940;4961
1536;4961
840;4961
1471;4961
2008;4961
1975;4961
1099;4961
1281;4961
1804;4961
919;4961
1881;4961
1261;4961
2179;4961
2349;4961
1186;4961
1406;4961
1850;4961
2154;4961
747;4961
711;4961
1361;4961
2593;4961
955;4961
919;4961
970;4961
858;4961
1295;4961
706;4961
891;4961
994;4961
2387;4961
1603;4961
1065;4961
2174;4961
833;4961
761;4961
957;4961
1168;4961
895;4961
943;4961
934;4961
712;4961
1506;4961
2648;4961
1955;4961
2206;4961
533;4961
2645;4961
3358;4961
2057;4961
1565;4961
2587;4961
1470;4961
2282;4961
1338;4961
735;4961
1177;4961
533;4961
1927;4961
2442;4961
957;4961
2199;4961
889;4961
993;4961
1393;4961
821;4961
1278;4961
2031;4961
838;4961
993;4961
720;4961
821;4961
943;4961
1784;4961
1241;4961
1459;4961
2123;4961
1602;4961
1369;4961
898;4961
1692;4961
2817;4961
952;4961
980;4961
912;4961
2708;4961
992;4961
2819;4961
1407;4961
1468;4961
2994;4961
957;4961
1580;4961
1906;4961
919;4961
766;4961
893;4961
1281;4961
930;4961
707;4961
1927;4961
919;4961
994;4961
625;4961
913;4961
996;4961
1522;4961
1377;4961
1123;4961
2695;4961
649;4961
1952;4961
1460;4961
631;4961
598;4961
1804;4961
2351;4961
887;4961
2644;4961
1717;4961
766;4961
1772;4961
2753;4961
1985;4961
1560;4961
1224;4961
1635;4961
2034;4961
712;4961
891;4961
917;4961
1147;4961
1624;4961
1437;4961
1723;4961
958;4961
2748;4961
1786;4961
1607;4961
1752;4961
2315;4961
1639;4961
1363;4961
952;4961
1743;4961
1761;4961
2823;4961
1886;4961
2795;4961
1989;4961
1050;4961
2817;4961
2557;4961
1545;4961
2435;4961
994;4961
1391;4961
641;4961
1488;4961
2316;4961
1747;4961
1153;4961
943;4961
1421;4961
994;4961
1458;4961
2463;4961
331;4961
1718;4961
992;4961
711;4961
962;4961
766;4961
1950;4961
833;4961
957;4961
943;4961
1377;4961
2629;4961
971;4961
992;4961
625;4961
1895;4961
2193;4961
887;4961
1653;4961
1645;4961
1716;4961
1310;4961
1635;4961
1467;4961
1840;4961
4139;4961
838;4961
1562;4961
729;4961
2610;4961
1928;4961
889;4961
1851;4961
764;4961
2259;4961
889;4961
3497;4961
1118;4961
3535;4961
2619;4961
1585;4961
740;4961
952;4961
2007;4961
1856;4961
3247;4961
762;4961
1191;4961
2165;4961
1835;4961
962;4961
912;4961
958;4961
1662;4961
1316;4961
598;4961
1676;4961
1809;4961
Current;Best
2058;2058
993;2058
1833;2058
2612;2612
1172;2612
994;2612
1866;2612
891;2612
2617;2617
2361;2617
2036;2617
1887;2617
2492;2617
808;2617
781;2617
824;2617
2089;2617
422;2617
891;2617
544;2617
833;2617
735;2617
1531;2617
1125;2617
993;2617
1797;2617
815;2617
2039;2617
919;2617
712;2617
649;2617
962;2617
889;2617
1339;2617
1729;2617
943;2617
889;2617
2449;2617
930;2617
943;2617
491;2617
1828;2617
975;2617
1696;2617
712;2617
912;2617
1827;2617
737;2617
970;2617
466;2617
849;2617
887;2617
1306;2617
2419;2617
1381;2617
2059;2617
793;2617
904;2617
1562;2617
838;2617
2288;2617
1889;2617
1320;2617
2282;2617
1874;2617
891;2617
2545;2617
1243;2617
2146;2617
952;2617
1954;2617
967;2617
662;2617
1654;2617
962;2617
1986;2617
958;2617
1676;2617
1844;2617
919;2617
958;2617
1471;2617
2364;2617
2366;2617
2532;2617
783;2617
625;2617
466;2617
1800;2617
919;2617
2494;2617
2143;2617
789;2617
720;2617
1336;2617
1958;2617
1146;2617
840;2617
634;2617
1799;2617
1225;2617
2426;2617
1156;2617
2379;2617
1798;2617
633;2617
1244;2617
1550;2617
1827;2617
958;2617
958;2617
746;2617
1193;2617
962;2617
1297;2617
2714;2714
2606;2714
1205;2714
889;2714
1925;2714
2424;2714
900;2714
518;2714
1681;2714
994;2714
2348;2714
2038;2714
1395;2714
1820;2714
1881;2714
1965;2714
958;2714
952;2714
992;2714
1929;2714
1011;2714
338;2714
1814;2714
1986;2714
1611;2714
993;2714
1370;2714
1717;2714
1186;2714
930;2714
2214;2714
720;2714
1486;2714
1968;2714
1496;2714
1854;2714
825;2714
1017;2714
821;2714
359;2714
1186;2714
849;2714
723;2714
3124;3124
1677;3124
887;3124
994;3124
1242;3124
1870;3124
893;3124
1846;3124
993;3124
1533;3124
2754;3124
2063;3124
930;3124
1560;3124
1058;3124
1707;3124
1352;3124
970;3124
1483;3124
994;3124
633;3124
1758;3124
1193;3124
1639;3124
1729;3124
1849;3124
821;3124
1782;3124
971;3124
1484;3124
1072;3124
1107;3124
2586;3124
1055;3124
958;3124
934;3124
689;3124
838;3124
1529;3124
1355;3124
958;3124
2223;3124
2441;3124
1998;3124
1491;3124
994;3124
1188;3124
849;3124
1798;3124
1907;3124
1039;3124
889;3124
919;3124
472;3124
1435;3124
2750;3124
794;3124
1302;3124
3214;3214
834;3214
2296;3214
1414;3214
971;3214
379;3214
875;3214
2295;3214
1839;3214
2187;3214
701;3214
975;3214
3283;3283
952;3283
1573;3283
3351;3351
1058;3351
993;3351
930;3351
765;3351
952;3351
997;3351
2006;3351
895;3351
1921;3351
1796;3351
1095;3351
712;3351
1262;3351
1734;3351
1737;3351
1422;3351
994;3351
966;3351
833;3351
930;3351
1507;3351
887;3351
1694;3351
1859;3351
934;3351
1044;3351
994;3351
1000;3351
2495;3351
958;3351
1689;3351
1020;3351
3448;3448
874;3448
1334;3448
874;3448
2493;3448
993;3448
934;3448
576;3448
609;3448
1810;3448
633;3448
1789;3448
1780;3448
1641;3448
1927;3448
1056;3448
1529;3448
4179;4179
1481;4179
1317;4179
919;4179
1748;4179
1094;4179
3445;4179
1565;4179
1764;4179
943;4179
1911;4179
759;4179
955;4179
807;4179
1376;4179
952;4179
2444;4179
1485;4179
2190;4179
1910;4179
2265;4179
2665;4179
494;4179
1743;4179
775;4179
904;4179
821;4179
992;4179
3076;4179
286;4179
2418;4179
557;4179
1419;4179
2614;4179
2853;4179
2394;4179
1868;4179
1763;4179
1666;4179
2827;4179
568;4179
1123;4179
1068;4179
1732;4179
1963;4179
997;4179
723;4179
934;4179
2016;4179
2067;4179
720;4179
1351;4179
1364;4179
1334;4179
625;4179
1099;4179
912;4179
1731;4179
987;4179
1718;4179
808;4179
1617;4179
3043;4179
446;4179
2118;4179
2743;4179
1963;4179
1888;4179
1720;4179
934;4179
633;4179
3558;4179
987;4179
2079;4179
825;4179
2300;4179
2463;4179
1693;4179
1363;4179
1875;4179
2077;4179
1744;4179
993;4179
2572;4179
992;4179
1476;4179
1561;4179
1927;4179
1433;4179
2485;4179
1080;4179
1521;4179
1600;4179
1699;4179
420;4179
720;4179
3325;4179
1456;4179
1174;4179
789;4179
824;4179
466;4179
1962;4179
1887;4179
662;4179
1954;4179
1912;4179
1033;4179
1022;4179
958;4179
891;4179
1657;4179
1387;4179
962;4179
735;4179
1558;4179
766;4179
1883;4179
1599;4179
887;4179
1812;4179
1924;4179
783;4179
1428;4179
992;4179
1163;4179
1652;4179
880;4179
1177;4179
466;4179
1689;4179
893;4179
1890;4179
815;4179
1471;4179
1444;4179
939;4179
783;4179
2694;4179
962;4179
2363;4179
1007;4179
1965;4179
1289;4179
849;4179
821;4179
1643;4179
2458;4179
2377;4179
1624;4179
2155;4179
1688;4179
993;4179
1000;4179
957;4179
994;4179
934;4179
789;4179
957;4179
1285;4179
958;4179
887;4179
1780;4179
993;4179
516;4179
1210;4179
536;4179
1510;4179
1346;4179
1291;4179
1086;4179
539;4179
1745;4179
1853;4179
1069;4179
1615;4179
1695;4179
1879;4179
1791;4179
917;4179
1989;4179
1521;4179
1433;4179
720;4179
1928;4179
2206;4179
1566;4179
904;4179
2068;4179
1786;4179
3455;4179
574;4179
662;4179
2155;4179
833;4179
1495;4179
686;4179
2641;4179
1494;4179
958;4179
1041;4179
1714;4179
1951;4179
1820;4179
692;4179
1746;4179
466;4179
1267;4179
1402;4179
1303;4179
1169;4179
539;4179
1689;4179
2325;4179
2058;4179
1954;4179
1531;4179
912;4179
912;4179
2191;4179
1399;4179
1570;4179
1526;4179
759;4179
1861;4179
1732;4179
607;4179
1819;4179
993;4179
667;4179
1448;4179
1950;4179
1186;4179
912;4179
1909;4179
3331;4179
617;4179
1656;4179
858;4179
893;4179
1541;4179
887;4179
992;4179
142;4179
912;4179
1292;4179
804;4179
2079;4179
2435;4179
2138;4179
1556;4179
919;4179
1830;4179
1999;4179
1086;4179
529;4179
2317;4179
824;4179
1408;4179
858;4179
993;4179
1949;4179
1489;4179
662;4179
1539;4179
1242;4179
2669;4179
2390;4179
1700;4179
1665;4179
2734;4179
2330;4179
1727;4179
1777;4179
1272;4179
794;4179
1405;4179
3060;4179
1661;4179
881;4179
2524;4179
707;4179
970;4179
2128;4179
794;4179
2215;4179
2125;4179
1900;4179
952;4179
1896;4179
1676;4179
722;4179
962;4179
3420;4179
2053;4179
1289;4179
506;4179
2158;4179
1844;4179
825;4179
917;4179
992;4179
1887;4179
2146;4179
747;4179
1949;4179
815;4179
1136;4179
958;4179
917;4179
2591;4179
1589;4179
1146;4179
962;4179
2477;4179
2329;4179
993;4179
794;4179
1616;4179
1820;4179
956;4179
1446;4179
1518;4179
1611;4179
1278;4179
1974;4179
1865;4179
1770;4179
2319;4179
1675;4179
574;4179
2870;4179
766;4179
2415;4179
992;4179
3212;4179
634;4179
1903;4179
617;4179
1192;4179
241;4179
1852;4179
2236;4179
2572;4179
840;4179
662;4179
1740;4179
1476;4179
1510;4179
838;4179
1213;4179
971;4179
735;4179
1494;4179
1590;4179
1598;4179
957;4179
1132;4179
840;4179
759;4179
2419;4179
544;4179
971;4179
2261;4179
446;4179
434;4179
992;4179
993;4179
962;4179
1915;4179
747;4179
2272;4179
971;4179
689;4179
539;4179
2548;4179
1074;4179
992;4179
1231;4179
1936;4179
723;4179
1815;4179
957;4179
1226;4179
2325;4179
2017;4179
1664;4179
833;4179
993;4179
930;4179
1196;4179
824;4179
891;4179
3747;4179
992;4179
1002;4179
1654;4179
891;4179
1881;4179
1658;4179
1114;4179
2296;4179
824;4179
1071;4179
1683;4179
993;4179
1421;4179
940;4179
583;4179
815;4179
2524;4179
1086;4179
1648;4179
1638;4179
930;4179
536;4179
992;4179
764;4179
838;4179
919;4179
1175;4179
2727;4179
985;4179
4152;4179
3256;4179
1558;4179
789;4179
1719;4179
1841;4179
1866;4179
958;4179
766;4179
953;4179
1741;4179
943;4179
958;4179
1455;4179
833;4179
733;4179
2699;4179
1337;4179
574;4179
993;4179
930;4179
2862;4179
1564;4179
565;4179
2028;4179
1896;4179
1883;4179
794;4179
2590;4179
1340;4179
930;4179
824;4179
2159;4179
1499;4179
929;4179
1588;4179
2226;4179
992;4179
887;4179
1018;4179
874;4179
1120;4179
783;4179
958;4179
1983;4179
1588;4179
1038;4179
1615;4179
1082;4179
1618;4179
970;4179
2723;4179
838;4179
225;4179
962;4179
1348;4179
2976;4179
891;4179
649;4179
2474;4179
849;4179
1250;4179
1310;4179
1529;4179
958;4179
735;4179
917;4179
286;4179
934;4179
1579;4179
686;4179
1783;4179
1379;4179
772;4179
1934;4179
2323;4179
2538;4179
1949;4179
1967;4179
962;4179
930;4179
2424;4179
2216;4179
1115;4179
1889;4179
2155;4179
711;4179
2518;4179
1373;4179
1300;4179
2018;4179
917;4179
2500;4179
723;4179
858;4179
2763;4179
761;4179
891;4179
1510;4179
889;4179
957;4179
1110;4179
1279;4179
3009;4179
994;4179
2242;4179
1031;4179
794;4179
2366;4179
1819;4179
1192;4179
3616;4179
2468;4179
1491;4179
2668;4179
1007;4179
992;4179
1251;4179
958;4179
815;4179
2258;4179
2646;4179
849;4179
927;4179
1738;4179
833;4179
971;4179
962;4179
783;4179
1260;4179
1126;4179
1011;4179
1750;4179
2865;4179
2055;4179
690;4179
3099;4179
1467;4179
2651;4179
735;4179
1951;4179
224;4179
2434;4179
3884;4179
1949;4179
1654;4179
536;4179
2134;4179
1316;4179
1949;4179
747;4179
934;4179
821;4179
1846;4179
889;4179
1074;4179
2655;4179
1964;4179
2858;4179
720;4179
2335;4179
667;4179
1263;4179
1586;4179
943;4179
764;4179
472;4179
934;4179
1898;4179
1920;4179
2442;4179
992;4179
1888;4179
1548;4179
2256;4179
2429;4179
1786;4179
1141;4179
952;4179
1917;4179
1776;4179
794;4179
1055;4179
893;4179
919;4179
1922;4179
3309;4179
789;4179
1593;4179
529;4179
1023;4179
766;4179
1486;4179
1898;4179
1732;4179
1832;4179
1671;4179
1225;4179
686;4179
1196;4179
1609;4179
1927;4179
1499;4179
2619;4179
849;4179
2288;4179
962;4179
1579;4179
2920;4179
804;4179
2269;4179
887;4179
1781;4179
917;4179
2750;4179
1751;4179
1397;4179
1968;4179
735;4179
1567;4179
804;4179
2771;4179
2959;4179
971;4179
1791;4179
689;4179
533;4179
662;4179
943;4179
2268;4179
2268;4179
1159;4179
815;4179
2162;4179
962;4179
1648;4179
1373;4179
1879;4179
804;4179
1738;4179
1548;4179
2770;4179
821;4179
1447;4179
739;4179
1643;4179
2559;4179
891;4179
1254;4179
609;4179
1683;4179
904;4179
469;4179
928;4179
1894;4179
962;4179
993;4179
1744;4179
993;4179
958;4179
970;4179
919;4179
1825;4179
1660;4179
712;4179
617;4179
919;4179
1162;4179
2282;4179
1866;4179
1329;4179
930;4179
1804;4179
2635;4179
912;4179
919;4179
1691;4179
1383;4179
2065;4179
1282;4179
889;4179
893;4179
1331;4179
934;4179
1449;4179
2671;4179
893;4179
2917;4179
500;4179
825;4179
1445;4179
895;4179
958;4179
993;4179
1534;4179
1663;4179
783;4179
2272;4179
833;4179
1278;4179
930;4179
917;4179
1454;4179
1216;4179
918;4179
2560;4179
1125;4179
1474;4179
2652;4179
2223;4179
3204;4179
858;4179
2043;4179
1986;4179
2536;4179
2149;4179
1228;4179
383;4179
838;4179
1503;4179
962;4179
1092;4179
893;4179
1861;4179
1672;4179
908;4179
632;4179
2557;4179
1713;4179
2003;4179
2117;4179
1898;4179
930;4179
943;4179
1212;4179
994;4179
1694;4179
2784;4179
729;4179
568;4179
1226;4179
1624;4179
1590;4179
1955;4179
1124;4179
2438;4179
2700;4179
1960;4179
958;4179
2720;4179
1769;4179
1908;4179
1902;4179
1545;4179
2300;4179
538;4179
794;4179
2053;4179
574;4179
946;4179
1674;4179
1512;4179
1528;4179
919;4179
1296;4179
2401;4179
1928;4179
887;4179
858;4179
992;4179
1471;4179
1989;4179
919;4179
3092;4179
893;4179
1676;4179
1796;4179
993;4179
1024;4179
952;4179
1190;4179
1377;4179
1633;4179
1690;4179
1146;4179
861;4179
1869;4179
1620;4179
1206;4179
3942;4179
1048;4179
997;4179
2317;4179
1793;4179
2175;4179
2613;4179
3182;4179
1174;4179
1804;4179
958;4179
992;4179
1303;4179
1742;4179
794;4179
2702;4179
2602;4179
3080;4179
1258;4179
518;4179
1819;4179
1876;4179
1376;4179
2013;4179
962;4179
1594;4179
2720;4179
943;4179
919;4179
3194;4179
994;4179
1295;4179
971;4179
1295;4179
422;4179
1885;4179
804;4179
889;4179
926;4179
1538;4179
994;4179
919;4179
1620;4179
544;4179
3657;4179
2429;4179
2498;4179
858;4179
486;4179
1769;4179
934;4179
737;4179
962;4179
1562;4179
494;4179
833;4179
891;4179
3457;4179
1421;4179
1982;4179
1602;4179
1424;4179
1630;4179
943;4179
1485;4179
1435;4179
764;4179
565;4179
893;4179
4470;4470
1639;4470
1944;4470
997;4470
994;4470
2922;4470
416;4470
993;4470
943;4470
919;4470
3089;4470
1963;4470
737;4470
2277;4470
821;4470
840;4470
2515;4470
1353;4470
662;4470
2026;4470
1495;4470
1864;4470
1481;4470
1606;4470
1731;4470
1208;4470
1849;4470
2803;4470
1640;4470
1298;4470
919;4470
1040;4470
1078;4470
2376;4470
997;4470
428;4470
1424;4470
1841;4470
971;4470
682;4470
1361;4470
1492;4470
815;4470
649;4470
2878;4470
720;4470
1826;4470
759;4470
2301;4470
1353;4470
1570;4470
919;4470
1210;4470
2920;4470
2165;4470
2686;4470
1962;4470
1562;4470
696;4470
2735;4470
958;4470
804;4470
971;4470
943;4470
712;4470
1043;4470
1081;4470
1694;4470
1743;4470
2505;4470
419;4470
930;4470
1243;4470
930;4470
1236;4470
1246;4470
1783;4470
324;4470
1692;4470
794;4470
1927;4470
1408;4470
1790;4470
766;4470
1475;4470
1550;4470
2064;4470
1771;4470
2948;4470
1438;4470
2796;4470
1532;4470
962;4470
1909;4470
889;4470
1642;4470
904;4470
689;4470
1517;4470
1692;4470
625;4470
2898;4470
2203;4470
1954;4470
783;4470
1718;4470
934;4470
1376;4470
1665;4470
1758;4470
957;4470
943;4470
1866;4470
992;4470
379;4470
904;4470
511;4470
1995;4470
1316;4470
