Current;Best
2464;4053
1301;4053
943;4053
1540;4053
1774;4053
2019;4053
1260;4053
2146;4053
1558;4053
2339;4053
3060;4053
2474;4053
649;4053
2431;4053
1511;4053
1903;4053
711;4053
824;4053
3310;4053
833;4053
1902;4053
2976;4053
3176;4053
1260;4053
2321;4053
1934;4053
1260;4053
874;4053
1923;4053
994;4053
1533;4053
1743;4053
3587;4053
3079;4053
2272;4053
3276;4053
2651;4053
1430;4053
1418;4053
1490;4053
1563;4053
2407;4053
2850;4053
1239;4053
1944;4053
943;4053
1258;4053
2523;4053
1534;4053
3695;4053
539;4053
898;4053
2348;4053
1571;4053
2190;4053
720;4053
2432;4053
1012;4053
928;4053
912;4053
893;4053
1471;4053
1834;4053
2556;4053
2338;4053
1800;4053
1986;4053
1464;4053
893;4053
943;4053
1625;4053
992;4053
689;4053
Current;Best
833;833
1723;1723
3374;3374
891;3374
994;3374
1883;3374
794;3374
908;3374
544;3374
1028;3374
1669;3374
2867;3374
2274;3374
3338;3374
1382;3374
1482;3374
1371;3374
833;3374
2603;3374
2615;3374
952;3374
2867;3374
891;3374
889;3374
1257;3374
2710;3374
943;3374
1915;3374
1456;3374
992;3374
2605;3374
1697;3374
1671;3374
1224;3374
2578;3374
1977;3374
1482;3374
891;3374
3066;3374
1004;3374
893;3374
3459;3459
2538;3459
1426;3459
1984;3459
943;3459
466;3459
2833;3459
1986;3459
1582;3459
1928;3459
1594;3459
889;3459
1986;3459
2261;3459
1688;3459
893;3459
1914;3459
1619;3459
3366;3459
815;3459
1886;3459
789;3459
1009;3459
2981;3459
3110;3459
1000;3459
2141;3459
992;3459
486;3459
1086;3459
833;3459
1697;3459
794;3459
893;3459
1436;3459
789;3459
1223;3459
789;3459
437;3459
2386;3459
2287;3459
824;3459
992;3459
3215;3459
2983;3459
889;3459
875;3459
1989;3459
1014;3459
1668;3459
1055;3459
1538;3459
1698;3459
3353;3459
1568;3459
954;3459
1676;3459
689;3459
1590;3459
3260;3459
3897;3897
2687;3897
1761;3897
1667;3897
824;3897
1105;3897
3914;3914
2215;3914
1986;3914
947;3914
3145;3914
1958;3914
1731;3914
3823;3914
891;3914
1633;3914
1458;3914
2445;3914
1423;3914
2983;3914
2651;3914
1706;3914
1723;3914
1973;3914
2866;3914
1227;3914
1738;3914
1548;3914
988;3914
994;3914
879;3914
1152;3914
2224;3914
2029;3914
2053;3914
474;3914
1111;3914
737;3914
1826;3914
891;3914
2484;3914
1874;3914
893;3914
303;3914
1437;3914
1316;3914
1684;3914
2604;3914
766;3914
1846;3914
994;3914
1431;3914
1555;3914
994;3914
1925;3914
992;3914
1324;3914
737;3914
994;3914
3704;3914
544;3914
889;3914
1090;3914
1043;3914
1205;3914
428;3914
1948;3914
992;3914
569;3914
1231;3914
766;3914
2641;3914
1712;3914
2053;3914
2321;3914
1694;3914
2343;3914
766;3914
994;3914
1378;3914
2617;3914
1860;3914
1220;3914
2922;3914
2983;3914
2158;3914
1479;3914
2983;3914
2051;3914
2315;3914
1006;3914
1226;3914
2779;3914
952;3914
952;3914
1900;3914
815;3914
789;3914
1456;3914
2589;3914
1365;3914
952;3914
2180;3914
943;3914
3443;3914
766;3914
1952;3914
Current;Best
1612;1612
903;1612
2983;2983
2189;2983
1942;2983
711;2983
764;2983
794;2983
989;2983
2397;2983
764;2983
1909;2983
753;2983
711;2983
1826;2983
856;2983
2005;2983
1923;2983
963;2983
1213;2983
937;2983
2036;2983
843;2983
536;2983
1150;2983
1624;2983
720;2983
2313;2983
893;2983
833;2983
726;2983
1883;2983
1761;2983
3672;3672
1094;3672
1761;3672
720;3672
889;3672
1513;3672
2029;3672
3067;3672
1419;3672
1821;3672
1395;3672
1331;3672
720;3672
486;3672
992;3672
1371;3672
1923;3672
536;3672
2826;3672
737;3672
1304;3672
2606;3672
3427;3672
1285;3672
491;3672
893;3672
3706;3706
943;3706
1268;3706
1923;3706
569;3706
1353;3706
1566;3706
792;3706
1820;3706
1813;3706
428;3706
1239;3706
968;3706
891;3706
891;3706
1874;3706
3078;3706
1300;3706
2446;3706
943;3706
1622;3706
992;3706
1419;3706
1708;3706
1993;3706
2171;3706
3224;3706
893;3706
2917;3706
2983;3706
1782;3706
849;3706
766;3706
1986;3706
889;3706
1808;3706
569;3706
2990;3706
1068;3706
1153;3706
2863;3706
1236;3706
893;3706
2432;3706
815;3706
764;3706
2394;3706
2981;3706
3707;3707
891;3707
1826;3707
2196;3707
2315;3707
1127;3707
952;3707
766;3707
2095;3707
689;3707
805;3707
1868;3707
833;3707
1933;3707
2029;3707
2348;3707
1743;3707
885;3707
891;3707
1347;3707
237;3707
1646;3707
1659;3707
3195;3707
1370;3707
1374;3707
952;3707
952;3707
1145;3707
1317;3707
655;3707
967;3707
889;3707
952;3707
1739;3707
1925;3707
2197;3707
385;3707
910;3707
2411;3707
952;3707
1198;3707
815;3707
997;3707
1982;3707
1502;3707
1615;3707
997;3707
1678;3707
1669;3707
3410;3707
1640;3707
2981;3707
1059;3707
1860;3707
1205;3707
2981;3707
3241;3707
889;3707
2126;3707
794;3707
1991;3707
1444;3707
2772;3707
2981;3707
893;3707
1682;3707
2167;3707
1799;3707
943;3707
2039;3707
1620;3707
1883;3707
1927;3707
780;3707
1472;3707
994;3707
2699;3707
1496;3707
2208;3707
1763;3707
1576;3707
2520;3707
893;3707
1743;3707
536;3707
1925;3707
943;3707
1663;3707
2278;3707
1617;3707
1376;3707
1075;3707
544;3707
1539;3707
4275;4275
3281;4275
2817;4275
2031;4275
1155;4275
1139;4275
891;4275
891;4275
794;4275
1987;4275
3088;4275
1192;4275
2497;4275
649;4275
2351;4275
1502;4275
849;4275
1649;4275
2461;4275
486;4275
1825;4275
385;4275
955;4275
2720;4275
2642;4275
1163;4275
1649;4275
772;4275
2819;4275
908;4275
1792;4275
772;4275
1627;4275
1564;4275
2091;4275
513;4275
2983;4275
891;4275
3074;4275
943;4275
893;4275
1293;4275
878;4275
824;4275
2459;4275
1446;4275
1286;4275
997;4275
849;4275
2219;4275
1269;4275
2187;4275
893;4275
849;4275
1310;4275
994;4275
893;4275
824;4275
494;4275
815;4275
1826;4275
851;4275
2094;4275
1246;4275
1769;4275
1082;4275
1730;4275
952;4275
893;4275
466;4275
2983;4275
1898;4275
2472;4275
1945;4275
1069;4275
794;4275
1219;4275
2059;4275
1034;4275
506;4275
2985;4275
1206;4275
3588;4275
457;4275
1851;4275
815;4275
891;4275
1000;4275
1138;4275
2045;4275
2461;4275
1088;4275
1763;4275
1619;4275
1871;4275
2010;4275
2983;4275
324;4275
1848;4275
2860;4275
1729;4275
Current;Best
2908;2908
1758;2908
2329;2908
2266;2908
994;2908
1853;2908
1132;2908
707;2908
1335;2908
992;2908
2996;2996
4890;4890
943;4890
1769;4890
893;4890
885;4890
2279;4890
2922;4890
2128;4890
3455;4890
2212;4890
766;4890
1159;4890
2897;4890
2632;4890
893;4890
1320;4890
2266;4890
1661;4890
1313;4890
2056;4890
2013;4890
2743;4890
1460;4890
1986;4890
952;4890
1674;4890
952;4890
815;4890
1486;4890
1901;4890
889;4890
893;4890
994;4890
2180;4890
1654;4890
943;4890
1986;4890
1792;4890
891;4890
985;4890
889;4890
997;4890
2580;4890
1449;4890
815;4890
893;4890
1619;4890
1281;4890
994;4890
682;4890
1291;4890
2917;4890
1292;4890
893;4890
1021;4890
1905;4890
992;4890
2610;4890
1205;4890
873;4890
2156;4890
737;4890
361;4890
1472;4890
3194;4890
952;4890
1989;4890
952;4890
2614;4890
1781;4890
992;4890
1327;4890
737;4890
2740;4890
903;4890
3828;4890
992;4890
849;4890
824;4890
833;4890
1086;4890
2836;4890
3022;4890
932;4890
889;4890
1571;4890
938;4890
2483;4890
824;4890
1729;4890
2920;4890
3828;4890
1707;4890
1986;4890
3061;4890
849;4890
206;4890
659;4890
3004;4890
1986;4890
2273;4890
Current;Best
1396;1396
1271;1396
1682;1682
1180;1682
1501;1682
1477;1682
2053;2053
3414;3414
2523;3414
794;3414
891;3414
1374;3414
2287;3414
2165;3414
1028;3414
2300;3414
1491;3414
2330;3414
2016;3414
830;3414
1960;3414
1410;3414
1113;3414
2981;3414
544;3414
1212;3414
994;3414
446;3414
1964;3414
1026;3414
863;3414
544;3414
1271;3414
1624;3414
1886;3414
2229;3414
1331;3414
2947;3414
789;3414
401;3414
2193;3414
1163;3414
772;3414
3824;3824
1721;3824
889;3824
893;3824
3371;3824
815;3824
2210;3824
2293;3824
617;3824
1905;3824
2028;3824
2983;3824
789;3824
2273;3824
891;3824
1847;3824
3657;3824
889;3824
1396;3824
707;3824
939;3824
1879;3824
2680;3824
2024;3824
1396;3824
711;3824
3831;3831
1822;3831
1333;3831
3480;3831
539;3831
1217;3831
943;3831
833;3831
2894;3831
1580;3831
1874;3831
992;3831
1393;3831
1399;3831
1900;3831
794;3831
969;3831
2606;3831
720;3831
1765;3831
2289;3831
879;3831
1514;3831
908;3831
1515;3831
2187;3831
1507;3831
772;3831
2983;3831
893;3831
1487;3831
1991;3831
998;3831
1671;3831
1026;3831
813;3831
800;3831
992;3831
893;3831
2411;3831
1294;3831
815;3831
1860;3831
1923;3831
2674;3831
1173;3831
1393;3831
1874;3831
1611;3831
1406;3831
2981;3831
992;3831
1782;3831
1701;3831
1458;3831
1085;3831
3026;3831
1179;3831
2138;3831
2659;3831
2899;3831
1695;3831
1726;3831
2507;3831
1311;3831
889;3831
2983;3831
1625;3831
1598;3831
1887;3831
766;3831
2983;3831
1633;3831
1804;3831
992;3831
3789;3831
2741;3831
3914;3914
1259;3914
766;3914
1281;3914
2635;3914
2580;3914
1643;3914
992;3914
1837;3914
720;3914
1348;3914
1083;3914
1393;3914
1281;3914
3378;3914
1466;3914
1667;3914
1723;3914
833;3914
597;3914
3055;3914
2330;3914
1164;3914
800;3914
3640;3914
2753;3914
1638;3914
1734;3914
491;3914
2991;3914
1669;3914
3551;3914
2551;3914
1611;3914
544;3914
766;3914
2039;3914
1704;3914
3789;3914
2243;3914
1332;3914
889;3914
992;3914
943;3914
1477;3914
2332;3914
1597;3914
815;3914
1471;3914
2833;3914
2271;3914
1417;3914
2402;3914
992;3914
764;3914
893;3914
2776;3914
1482;3914
2981;3914
893;3914
893;3914
955;3914
952;3914
1500;3914
1652;3914
3246;3914
802;3914
997;3914
1327;3914
2035;3914
997;3914
2255;3914
838;3914
539;3914
2187;3914
2892;3914
1883;3914
1132;3914
1860;3914
1229;3914
2615;3914
1212;3914
772;3914
2018;3914
1825;3914
3283;3914
1723;3914
2059;3914
1236;3914
952;3914
1567;3914
3879;3914
1633;3914
922;3914
1070;3914
2891;3914
1617;3914
987;3914
1619;3914
2489;3914
952;3914
Current;Best
2126;2126
1246;2126
815;2126
1416;2126
891;2126
943;2126
1446;2126
1333;2126
1866;2126
3547;3547
908;3547
689;3547
1540;3547
893;3547
2496;3547
943;3547
1346;3547
1004;3547
1641;3547
1232;3547
1052;3547
1329;3547
774;3547
1986;3547
2682;3547
2859;3547
737;3547
2435;3547
1371;3547
3644;3644
3377;3644
1689;3644
1367;3644
1615;3644
2981;3644
943;3644
422;3644
1133;3644
1281;3644
2356;3644
1000;3644
893;3644
1885;3644
2060;3644
1718;3644
893;3644
1371;3644
997;3644
919;3644
807;3644
479;3644
1620;3644
2799;3644
1346;3644
1088;3644
1986;3644
972;3644
1234;3644
957;3644
1799;3644
2983;3644
833;3644
1340;3644
673;3644
2237;3644
815;3644
491;3644
2092;3644
1063;3644
2734;3644
874;3644
2981;3644
3914;3914
1272;3914
491;3914
1745;3914
549;3914
858;3914
1572;3914
1201;3914
943;3914
1356;3914
1182;3914
1501;3914
711;3914
1539;3914
4588;4588
1799;4588
985;4588
889;4588
500;4588
2694;4588
1836;4588
943;4588
737;4588
2603;4588
2700;4588
1989;4588
815;4588
943;4588
1368;4588
772;4588
994;4588
3027;4588
1531;4588
992;4588
992;4588
888;4588
2680;4588
737;4588
2222;4588
1186;4588
943;4588
1237;4588
3350;4588
1125;4588
1550;4588
1270;4588
2494;4588
2384;4588
1409;4588
1444;4588
2922;4588
889;4588
5205;5205
766;5205
1783;5205
1712;5205
1289;5205
1065;5205
992;5205
1989;5205
3571;5205
812;5205
824;5205
2983;5205
824;5205
1520;5205
815;5205
1081;5205
720;5205
1851;5205
1699;5205
952;5205
720;5205
3853;5205
506;5205
1223;5205
766;5205
943;5205
891;5205
3914;5205
446;5205
1001;5205
774;5205
2808;5205
2156;5205
2983;5205
815;5205
3105;5205
3830;5205
2133;5205
2897;5205
2957;5205
789;5205
3935;5205
2800;5205
620;5205
2062;5205
2289;5205
893;5205
2632;5205
428;5205
1405;5205
2983;5205
1105;5205
419;5205
943;5205
1223;5205
1755;5205
1540;5205
3496;5205
1279;5205
494;5205
466;5205
815;5205
992;5205
2430;5205
1693;5205
1679;5205
764;5205
667;5205
1321;5205
201;5205
498;5205
1866;5205
1179;5205
1676;5205
889;5205
5442;5442
1781;5442
286;5442
849;5442
1488;5442
1718;5442
1095;5442
2864;5442
1205;5442
1123;5442
1928;5442
1860;5442
2983;5442
1744;5442
1780;5442
649;5442
2405;5442
1824;5442
992;5442
2581;5442
1984;5442
2152;5442
446;5442
2265;5442
1835;5442
1523;5442
798;5442
1667;5442
824;5442
2435;5442
1991;5442
2014;5442
824;5442
1297;5442
1272;5442
1038;5442
552;5442
1361;5442
244;5442
1683;5442
1258;5442
1799;5442
2100;5442
992;5442
2451;5442
2275;5442
2308;5442
2215;5442
1648;5442
707;5442
1593;5442
2983;5442
2330;5442
1943;5442
1483;5442
3276;5442
2983;5442
201;5442
1425;5442
2156;5442
978;5442
1646;5442
766;5442
446;5442
1900;5442
2217;5442
772;5442
1925;5442
1300;5442
487;5442
2983;5442
1015;5442
3414;5442
2189;5442
1488;5442
506;5442
815;5442
952;5442
997;5442
2981;5442
1395;5442
893;5442
1813;5442
553;5442
2378;5442
3103;5442
1531;5442
4490;5442
891;5442
1216;5442
428;5442
1570;5442
943;5442
3022;5442
794;5442
1781;5442
1928;5442
1800;5442
2671;5442
1594;5442
994;5442
Current;Best
997;997
3597;3597
707;3597
1905;3597
1871;3597
2415;3597
1257;3597
952;3597
1832;3597
472;3597
1825;3597
1302;3597
479;3597
446;3597
1989;3597
2894;3597
815;3597
2262;3597
649;3597
1540;3597
2830;3597
2053;3597
766;3597
1072;3597
1531;3597
466;3597
794;3597
1413;3597
2604;3597
2332;3597
3396;3597
2458;3597
1106;3597
1732;3597
1440;3597
1841;3597
2983;3597
997;3597
1166;3597
1550;3597
764;3597
617;3597
1883;3597
802;3597
2983;3597
1929;3597
938;3597
1533;3597
1658;3597
1991;3597
2865;3597
2983;3597
1242;3597
536;3597
794;3597
1984;3597
2191;3597
824;3597
2384;3597
2646;3597
2313;3597
928;3597
889;3597
306;3597
2734;3597
1388;3597
2361;3597
1866;3597
1471;3597
2197;3597
506;3597
3071;3597
952;3597
1488;3597
689;3597
2983;3597
954;3597
1400;3597
1302;3597
2983;3597
1133;3597
1472;3597
1786;3597
1418;3597
1707;3597
795;3597
1172;3597
794;3597
1154;3597
3283;3597
1386;3597
1984;3597
2576;3597
889;3597
1959;3597
2563;3597
992;3597
1395;3597
1783;3597
1177;3597
824;3597
1489;3597
Current;Best
1596;1596
1632;1632
1952;1952
1989;1989
978;1989
2749;2749
908;2749
1825;2749
1044;2749
2983;2983
1707;2983
2104;2983
943;2983
2983;2983
943;2983
617;2983
686;2983
1559;2983
1459;2983
494;2983
3504;3504
2096;3504
1776;3504
539;3504
1900;3504
1031;3504
1122;3504
849;3504
992;3504
908;3504
992;3504
1732;3504
2305;3504
711;3504
1731;3504
3314;3504
2239;3504
1860;3504
536;3504
794;3504
2461;3504
2694;3504
1836;3504
1990;3504
815;3504
2917;3504
2534;3504
2817;3504
3427;3504
889;3504
2370;3504
952;3504
2053;3504
2217;3504
2981;3504
1764;3504
1337;3504
2423;3504
893;3504
2231;3504
764;3504
992;3504
1477;3504
1729;3504
1575;3504
1737;3504
2646;3504
3489;3504
1085;3504
1496;3504
994;3504
1866;3504
893;3504
617;3504
2144;3504
3705;3705
2950;3705
2044;3705
1575;3705
1279;3705
1073;3705
1883;3705
2167;3705
1759;3705
952;3705
997;3705
1446;3705
2026;3705
1487;3705
1484;3705
1566;3705
891;3705
893;3705
952;3705
1463;3705
1193;3705
946;3705
2981;3705
815;3705
3046;3705
1084;3705
952;3705
1149;3705
1792;3705
1986;3705
764;3705
2131;3705
3574;3705
794;3705
1498;3705
1970;3705
1875;3705
766;3705
952;3705
813;3705
992;3705
2780;3705
4282;4282
952;4282
2047;4282
2058;4282
922;4282
1604;4282
952;4282
1070;4282
1449;4282
952;4282
794;4282
1464;4282
794;4282
1428;4282
1997;4282
952;4282
1057;4282
1792;4282
1821;4282
1460;4282
992;4282
1009;4282
401;4282
2195;4282
1630;4282
1558;4282
2555;4282
1433;4282
1826;4282
992;4282
1556;4282
772;4282
1989;4282
3117;4282
1758;4282
1714;4282
992;4282
1646;4282
2659;4282
2786;4282
2983;4282
1707;4282
2894;4282
1319;4282
1626;4282
2765;4282
1270;4282
943;4282
997;4282
1788;4282
2983;4282
849;4282
1847;4282
992;4282
1548;4282
794;4282
1417;4282
943;4282
2983;4282
2330;4282
894;4282
992;4282
428;4282
943;4282
1668;4282
3091;4282
815;4282
2059;4282
689;4282
706;4282
2436;4282
437;4282
3961;4282
3103;4282
893;4282
824;4282
720;4282
722;4282
1488;4282
1984;4282
766;4282
737;4282
994;4282
1594;4282
2983;4282
3914;4282
2983;4282
3296;4282
1535;4282
997;4282
893;4282
764;4282
1570;4282
898;4282
711;4282
711;4282
506;4282
1327;4282
566;4282
2341;4282
2441;4282
Current;Best
1938;1938
2555;2555
889;2555
724;2555
1986;2555
512;2555
819;2555
2866;2866
956;2866
2557;2866
893;2866
1311;2866
1692;2866
794;2866
2983;2983
740;2983
479;2983
2013;2983
2298;2983
1191;2983
1407;2983
997;2983
1028;2983
2981;2983
1870;2983
3891;3891
2981;3891
873;3891
943;3891
491;3891
997;3891
1384;3891
833;3891
2713;3891
1646;3891
815;3891
633;3891
952;3891
1489;3891
986;3891
1386;3891
1541;3891
3240;3891
1989;3891
1198;3891
943;3891
1745;3891
1153;3891
3440;3891
2000;3891
1290;3891
1669;3891
711;3891
1179;3891
1155;3891
868;3891
1887;3891
1900;3891
443;3891
992;3891
891;3891
1875;3891
2130;3891
506;3891
682;3891
1495;3891
737;3891
926;3891
711;3891
849;3891
962;3891
952;3891
888;3891
1820;3891
3546;3891
1002;3891
1631;3891
539;3891
1851;3891
1119;3891
922;3891
2915;3891
992;3891
289;3891
2370;3891
893;3891
1615;3891
1744;3891
1061;3891
361;3891
466;3891
943;3891
1030;3891
2630;3891
686;3891
446;3891
707;3891
3215;3891
2472;3891
1814;3891
2954;3891
1071;3891
1224;3891
2211;3891
1422;3891
1585;3891
772;3891
1521;3891
908;3891
979;3891
943;3891
3914;3914
1192;3914
479;3914
1622;3914
3044;3914
2077;3914
2983;3914
2496;3914
2336;3914
2343;3914
2472;3914
2387;3914
422;3914
1348;3914
3598;3914
1703;3914
2703;3914
1986;3914
2400;3914
740;3914
1986;3914
686;3914
1201;3914
2135;3914
1723;3914
1883;3914
2358;3914
824;3914
789;3914
952;3914
997;3914
1215;3914
1928;3914
1691;3914
1433;3914
1745;3914
3218;3914
3038;3914
893;3914
3256;3914
2817;3914
720;3914
1421;3914
446;3914
2501;3914
772;3914
766;3914
764;3914
992;3914
539;3914
992;3914
1105;3914
2062;3914
2213;3914
824;3914
1826;3914
1407;3914
1221;3914
1465;3914
992;3914
952;3914
2778;3914
1986;3914
1986;3914
2671;3914
824;3914
2983;3914
539;3914
1479;3914
1939;3914
4217;4217
1016;4217
794;4217
2983;4217
772;4217
513;4217
943;4217
2017;4217
1797;4217
1177;4217
1825;4217
992;4217
1482;4217
833;4217
479;4217
2434;4217
2781;4217
4069;4217
2011;4217
1589;4217
1251;4217
1717;4217
1074;4217
1035;4217
1188;4217
466;4217
1437;4217
930;4217
720;4217
1413;4217
1373;4217
1851;4217
1678;4217
2447;4217
1344;4217
2074;4217
494;4217
720;4217
2983;4217
1313;4217
244;4217
2611;4217
1689;4217
1936;4217
833;4217
893;4217
997;4217
1023;4217
1169;4217
952;4217
2411;4217
3789;4217
2844;4217
1220;4217
943;4217
1853;4217
2915;4217
994;4217
2963;4217
815;4217
1683;4217
1772;4217
1821;4217
1638;4217
3564;4217
2501;4217
893;4217
1780;4217
2390;4217
891;4217
992;4217
1984;4217
536;4217
3353;4217
824;4217
1933;4217
952;4217
2137;4217
992;4217
1123;4217
3372;4217
815;4217
1416;4217
1827;4217
2983;4217
815;4217
893;4217
2327;4217
3741;4217
3830;4217
3914;4217
994;4217
1947;4217
737;4217
1640;4217
